,Unnamed: 0,Unnamed: 0.1,user_id,app_code,os_version,is_4G,is_click,log_time,item_id,item_price,category_1,category_2,category_3,product_type,ad_freq
108083,180766,180766,42629,463,old,0,1,0.0,51570,2868,17,8,110,1821,0.0
108124,39356,39356,42640,231,intermediate,0,1,86880.0,2121,249,0,45,117,6379,45540.33333333334
108131,25700,25700,42645,151,intermediate,1,1,0.0,99821,14656,1,42,103,8052,0.0
108146,149600,149600,42651,190,latest,1,1,148800.0,129279,806,17,8,113,6512,0.0
108172,122043,122043,42664,213,old,0,1,425040.0,86990,14528,1,28,314,6122,0.0
108212,202652,202652,42695,386,latest,1,1,0.0,120405,4787,10,63,295,5545,0.0
108213,219222,219222,42695,386,latest,1,1,0.0,114745,345,15,0,214,7297,0.5
108226,211161,211161,42703,187,intermediate,0,1,0.0,74055,8192,9,9,90,10412,0.0
108268,201231,201231,42717,386,old,0,1,0.0,127011,2547,6,14,101,509,0.0
108397,190115,190115,42784,244,old,1,1,1363440.0,72089,3444,9,9,244,10412,681720.5
108426,54357,54357,42800,151,latest,1,1,49860.0,72955,2344,0,6,145,2056,22660.33333333333
108433,117031,117031,42800,151,latest,1,1,425880.0,107446,1077,8,21,104,2944,132636.1
108439,159259,159259,42801,393,latest,0,1,7860.0,126152,4672,17,8,113,6318,3144.2
108444,132279,132279,42801,393,latest,0,1,31680.0,12069,2278,7,23,149,10515,13176.1
108459,132283,132283,42801,393,latest,0,1,62640.0,12069,2278,7,23,149,10515,33880.84
108467,132289,132289,42801,393,latest,0,1,395760.0,12069,2278,7,23,149,10515,79752.75757575758
108473,206546,206546,42804,386,latest,0,1,0.0,1553,41536,1,36,28,7551,0.0
108478,59885,59885,42806,120,old,1,1,0.0,64835,8960,11,76,147,7455,0.0
108480,58911,58911,42807,296,intermediate,0,1,0.0,105923,1781,4,74,292,1945,0.0
108510,105138,105138,42808,190,intermediate,1,1,1141860.0,129671,17216,1,28,283,4646,578900.724137931
108583,177634,177634,42850,217,old,1,1,0.0,71010,12373,1,7,308,419,0.0
108584,207271,207271,42850,217,old,1,1,0.0,30812,25344,8,41,36,8367,0.5
108593,184313,184313,42853,283,intermediate,0,1,207360.0,112520,8640,1,28,283,9344,122775.25
108774,219299,219299,42923,355,latest,1,1,1054680.0,12228,128,12,57,212,10320,461080.16666666674
108778,7839,7839,42926,207,old,1,1,581520.0,7522,2822,9,44,114,4944,197490.25
108784,156254,156254,42928,465,latest,0,1,76140.0,85426,2992,12,57,18,6192,56100.25
108842,132880,132880,42953,244,intermediate,0,1,1346100.0,55425,979,12,57,171,8797,0.0
108843,132881,132881,42953,244,intermediate,0,1,1388400.0,55425,979,12,57,171,8797,694200.5
108937,126014,126014,42996,465,latest,0,1,0.0,30048,2496,10,43,264,5386,0.0
108938,155814,155814,42996,465,latest,0,1,11880.0,56611,1077,9,37,162,6192,5940.5
108976,219364,219364,43012,283,old,0,1,2242860.0,4468,9792,8,41,36,2690,0.0
108994,100896,100896,43018,151,latest,0,1,61320.0,112256,1248,11,35,148,5622,42805.857142857145
108995,100897,100897,43018,151,latest,0,1,65700.0,112256,1248,11,35,148,5622,45667.625
109039,145804,145804,43036,371,latest,1,1,0.0,30349,24371,9,3,159,344,0.0
109089,10964,10964,43044,392,latest,0,1,497160.0,44686,182144,1,42,211,9939,167600.33333333337
109115,219396,219396,43060,386,old,1,1,0.0,51918,1584,17,26,328,2786,0.0
109146,214125,214125,43067,127,latest,0,1,0.0,50461,4976,13,78,134,2161,0.0
109153,146620,146620,43079,385,intermediate,0,1,0.0,101298,6145,17,26,233,9749,0.0
109155,146619,146619,43079,385,intermediate,1,1,740820.0,101298,6145,17,26,233,9749,493820.33333333326
109164,158490,158490,43086,469,latest,0,1,1333920.0,68971,652,11,51,15,1741,0.0
109169,219411,219411,43095,127,intermediate,0,1,0.0,12395,38336,1,42,115,1617,0.0
109173,200196,200196,43096,246,latest,0,1,14280.0,116655,1888,1,12,301,1076,7665.25
109180,172950,172950,43096,246,latest,0,1,350580.0,88777,998,11,51,15,9325,122776.45454545454
109238,25584,25584,43126,296,intermediate,0,1,858480.0,32155,3187,9,9,244,10412,0.0
109249,34971,34971,43133,424,latest,0,1,0.0,91322,816,17,69,194,2874,0.0
109266,95218,95218,43147,371,intermediate,0,1,0.0,33748,7562,16,68,326,3909,0.0
109267,127510,127510,43147,371,intermediate,0,1,0.0,104673,10803,9,3,97,5231,0.5
109328,41892,41892,43153,242,intermediate,1,1,1219140.0,128068,2701,7,23,219,2882,832995.25
109366,115259,115259,43166,296,intermediate,0,1,14220.0,43978,12017,9,3,48,6878,0.0
109367,219439,219439,43167,202,latest,1,1,0.0,6966,6336,1,36,28,6823,0.0
109402,36766,36766,43178,371,latest,1,1,39780.0,21931,9728,16,17,272,10059,25872.2
109407,59894,59894,43180,249,latest,0,1,3287820.0,64835,8960,11,76,147,7455,0.0
109487,102338,102338,43209,231,intermediate,1,1,238200.0,27370,12736,1,64,263,2475,0.0
109511,154284,154284,43223,207,latest,0,1,0.0,63063,9920,16,68,326,60,0.0
109532,82592,82592,43237,190,latest,1,1,0.0,31935,2547,9,44,16,2874,0.0
109538,134294,134294,43237,190,latest,1,1,70800.0,26985,3932,17,8,159,5276,32614.42857142857
109594,219468,219468,43269,291,latest,1,1,715140.0,8202,704,7,24,100,9820,0.0
109673,219480,219480,43314,129,intermediate,0,1,24540.0,51584,19404,16,56,305,7899,0.0
109747,213692,213692,43340,32,latest,1,1,0.0,10732,1395,4,74,292,3667,0.0
109816,191927,191927,43380,371,old,1,1,87840.0,86537,8960,13,78,205,10224,43920.25
109817,188486,188486,43381,29,latest,0,1,491220.0,73159,10240,10,43,264,2787,0.0
109840,72303,72303,43393,168,intermediate,1,1,943260.0,2715,1601,14,61,159,7093,471630.5
109889,65744,65744,43419,151,latest,1,1,0.0,105243,4826,17,26,233,1946,0.0
109925,64215,64215,43428,207,intermediate,1,1,512640.0,9201,2048,9,9,244,1077,0.0
109929,208689,208689,43429,407,latest,1,1,0.0,15240,76160,16,17,236,6740,0.0
109946,64613,64613,43435,129,old,1,1,935760.0,106866,416,7,24,100,2356,317160.33333333326
109952,152433,152433,43437,385,old,0,1,733320.0,84085,14656,1,64,263,2417,187515.25
109978,183819,183819,43448,242,latest,1,1,1140.0,103783,768,7,24,100,3272,0.0
109997,95221,95221,43459,371,latest,0,1,0.0,33748,7562,16,68,326,3909,0.0
110032,84931,84931,43485,469,old,0,1,0.0,25346,2726,12,57,85,7238,0.0
110045,77763,77763,43485,469,old,0,1,111540.0,103311,2361,14,62,324,7394,54570.071428571435
110057,77766,77766,43485,469,old,0,1,448980.0,103311,2361,14,62,324,7394,135436.1923076923
110067,192359,192359,43487,207,latest,1,1,192360.0,16871,2707,16,68,235,9820,0.0
110136,176351,176351,43519,16,latest,0,1,12240.0,102445,1472,7,31,271,4368,0.0
110159,219551,219551,43530,145,latest,1,1,0.0,31796,489,9,9,90,8495,0.0
110173,30906,30906,43537,469,latest,0,1,105660.0,425,1025,4,74,292,4524,68580.2
110183,200272,200272,43537,469,latest,0,1,327960.0,77186,8828,8,21,268,8310,174188.06666666668
110211,200293,200293,43537,469,latest,0,1,878520.0,77186,8828,8,21,268,8310,473113.9767441861
110256,143482,143482,43565,207,old,1,1,735960.0,94926,1441,9,37,162,2835,362448.2
110277,202398,202398,43575,7,latest,1,1,129660.0,115078,5126,14,61,132,4293,70960.33333333331
110302,174291,174291,43580,3,old,0,1,13860.0,64738,3329,17,39,151,7428,7160.166666666668
110304,219572,219572,43580,3,old,0,1,16620.0,72167,1907,9,37,162,2106,9262.625
110305,56033,56033,43580,3,old,0,1,20400.0,126843,972,14,62,106,1030,10500.111111111111
110347,219599,219599,43588,385,old,1,1,82740.0,23597,11392,14,29,199,3382,32248.473684210527
110352,219603,219603,43588,385,old,1,1,132480.0,66071,337,17,39,151,8251,47370.04166666666
110358,219604,219604,43591,371,intermediate,1,1,0.0,120689,7641,4,38,62,7205,0.0
110374,12631,12631,43593,127,latest,0,1,273120.0,33633,2092,13,58,102,1344,167383.0
110380,204905,204905,43596,469,latest,1,1,300.0,31888,4020,9,9,41,7791,0.0
110381,194336,194336,43596,469,latest,1,1,43860.0,59021,67200,8,41,36,6902,21930.5
110385,146425,146425,43596,469,latest,1,1,86640.0,40691,757,14,29,199,4770,64110.16666666666
110402,219621,219621,43605,190,intermediate,1,1,54600.0,120066,8524,9,9,244,10412,0.0
110426,2706,2706,43621,318,latest,1,1,0.0,87438,12153,1,28,336,2457,0.0
110427,219623,219623,43621,3,latest,1,1,0.0,121764,2071,9,44,114,2065,0.5
110462,171164,171164,43636,296,latest,1,1,7740.0,21326,5107,9,9,244,3442,0.0
110528,219657,219657,43675,430,latest,0,1,0.0,120276,934,7,71,146,6683,0.0
110594,66361,66361,43718,195,latest,1,1,5340.0,104263,1785,13,67,170,2543,0.0
110599,66363,66363,43718,195,latest,0,1,944700.0,104263,1785,13,67,170,2543,347000.16666666674
110652,57736,57736,43737,5,intermediate,1,1,163740.0,127900,3520,1,28,283,908,107980.33333333331
110683,197162,197162,43754,296,latest,1,1,51840.0,37381,2496,4,74,292,3528,17760.333333333332
110751,30927,30927,43760,37,latest,0,1,266520.0,425,1025,4,74,292,4524,91620.2
110797,184719,184719,43775,207,old,0,1,0.0,108465,1984,11,51,15,2270,0.0
110811,219742,219742,43780,493,intermediate,0,1,23460.0,105626,3104,17,8,279,5276,11175.25
110812,196713,196713,43780,493,intermediate,0,1,50760.0,11767,691,17,8,113,507,19092.2
110820,81576,81576,43784,421,intermediate,0,1,12360.0,3031,928,11,51,329,3844,4440.333333333333
110821,56358,56358,43784,421,intermediate,0,1,16560.0,110293,13120,1,7,300,8817,7470.25
110832,219747,219747,43784,421,intermediate,0,1,160800.0,55522,4454,11,35,148,7481,80488.06666666668
110834,208580,208580,43786,503,latest,0,1,0.0,128745,78048,9,3,312,9174,0.0
110862,219756,219756,43799,371,latest,0,1,1470540.0,68275,2368,9,44,114,2106,841365.25
110877,33105,33105,43807,168,latest,0,1,0.0,84704,3833,10,63,220,5251,0.0
110923,44079,44079,43827,465,old,1,1,112860.0,130934,839,11,51,242,10168,44220.33333333334
110995,219808,219808,43867,3,latest,0,1,0.0,115411,38336,1,36,28,7551,0.0
111001,216361,216361,43868,202,latest,0,1,0.0,59974,960,0,45,138,2390,0.0
111080,173383,173383,43911,3,latest,0,1,0.0,99789,2643,13,78,108,1049,0.0
111081,181457,181457,43911,3,latest,1,1,0.0,100631,1593,12,57,44,4464,0.5
111121,48748,48748,43927,32,latest,0,1,0.0,76404,6841,10,43,223,2874,0.0
111172,1070,1070,43942,190,intermediate,0,1,140880.0,79328,3717,17,26,328,5410,90070.16666666669
111191,194603,194603,43954,127,latest,1,1,0.0,93462,1209,16,17,272,7689,0.0
111279,15765,15765,43972,296,old,0,1,265440.0,109202,1529,10,43,223,10208,0.0
111283,219847,219847,43977,5,latest,1,1,0.0,65508,4256,9,66,193,3174,0.0
111449,161314,161314,44041,508,old,0,1,48660.0,128651,1958,8,41,36,9101,0.0
111488,167911,167911,44051,508,latest,1,1,437700.0,105744,6400,1,36,28,3805,189909.64
111496,215059,215059,44051,249,latest,1,1,625200.0,119874,4352,0,45,138,7994,269052.7575757576
111509,66809,66809,44058,289,old,0,1,253680.0,93600,205440,1,7,308,3786,0.0
111535,216402,216402,44069,145,latest,0,1,177600.0,117335,768,1,64,263,8235,0.0
111542,219880,219880,44073,190,intermediate,0,1,0.0,64128,2688,13,78,134,9340,0.0
111558,219886,219886,44079,190,intermediate,0,1,0.0,98988,2867,7,71,228,9663,0.0
111559,219892,219892,44079,190,intermediate,0,1,0.0,9060,1094,17,39,297,1032,0.5
111567,219890,219890,44079,190,intermediate,0,1,936900.0,98988,2867,7,71,228,9663,166866.1
111568,57744,57744,44080,469,latest,0,1,0.0,127900,3520,1,28,283,908,0.0
111569,203362,203362,44080,469,latest,1,1,0.0,82257,633,14,61,132,5251,0.5
111579,186458,186458,44083,207,latest,1,1,0.0,14991,121,7,46,285,7738,0.0
111591,219902,219902,44086,469,old,1,1,0.0,96543,3584,13,58,102,3261,0.0
111616,56359,56359,44098,283,latest,0,1,30840.0,110293,13120,1,7,300,8817,0.0
111648,96347,96347,44118,213,latest,0,1,0.0,28034,6272,7,33,202,1346,0.0
111659,187176,187176,44125,296,old,0,1,0.0,5714,1112,17,26,328,694,0.0
111718,196197,196197,44162,371,intermediate,1,1,0.0,129361,4780,17,39,151,5007,0.0
111744,59914,59914,44170,190,old,0,1,0.0,64835,8960,11,76,147,7455,0.0
111767,219942,219942,44178,244,intermediate,0,1,720.0,126727,15691,9,3,312,5161,480.25
111779,218586,218586,44180,129,intermediate,0,1,0.0,84367,3840,0,45,117,3556,0.0
111784,202935,202935,44180,129,intermediate,0,1,6780.0,88100,5702,16,17,272,1008,2570.1666666666665
111867,206854,206854,44200,385,intermediate,0,1,1642620.0,22859,2528,13,67,170,2874,630175.0833333335
111871,26040,26040,44203,29,old,1,1,17820.0,79225,301,17,39,151,2874,0.0
111872,51303,51303,44205,465,intermediate,0,1,770280.0,118262,2067,13,18,291,7125,0.0
111880,73936,73936,44208,190,latest,1,1,40680.0,38231,1977,14,61,159,4426,0.0
111891,219952,219952,44215,129,intermediate,0,1,26340.0,79450,4467,9,9,41,7791,14120.333333333336
111893,219949,219949,44215,129,intermediate,1,1,67860.0,132767,1811,14,61,159,7768,27336.2
111921,191332,191332,44224,5,latest,1,1,149220.0,59876,11673,1,64,263,8994,25636.454545454544
111923,219956,219956,44224,5,latest,0,1,200580.0,82127,5696,9,9,41,4786,52283.15384615384
111949,30930,30930,44230,207,intermediate,0,1,0.0,425,1025,4,74,292,4524,0.0
112008,49551,49551,44265,438,old,0,1,54360.0,48533,2382,4,74,292,2487,0.0
112026,219988,219988,44280,207,latest,1,1,0.0,66468,5126,17,8,9,4160,0.0
112062,207618,207618,44284,463,latest,1,1,320580.0,1456,29269,9,3,159,344,97037.81481481482
112063,41039,41039,44287,296,old,0,1,51480.0,80771,11697,9,3,48,6347,0.0
112132,166404,166404,44327,296,old,0,1,3060.0,102695,3328,7,54,217,1840,0.0
112134,158770,158770,44330,504,intermediate,0,1,1098240.0,77778,3001,7,31,271,4396,0.0
112137,16053,16053,44332,377,latest,0,1,17880.0,62586,9170,17,39,252,977,8940.5
112149,180008,180008,44339,129,intermediate,1,1,7800.0,49534,121,7,31,271,2724,3900.5
112159,90912,90912,44339,129,intermediate,0,1,90480.0,97759,4800,6,73,150,7262,40240.083333333336
112162,196466,196466,44339,129,intermediate,0,1,113340.0,113819,6208,1,36,203,10097,53348.06666666666
112206,220033,220033,44346,215,intermediate,0,1,186780.0,106035,1555,17,8,159,1961,0.0
112207,220031,220031,44346,215,intermediate,0,1,1296120.0,109873,37324,1,42,157,5164,648060.5
112234,220036,220036,44354,14,latest,1,1,92580.0,132504,47936,7,72,79,3793,46290.5
112313,73938,73938,44376,296,intermediate,0,1,122100.0,38231,1977,14,61,159,4426,61050.5
112327,182952,182952,44382,5,latest,1,1,0.0,56923,4928,14,62,201,6607,0.0
112351,40157,40157,44389,249,latest,0,1,0.0,17268,4352,4,38,62,4911,0.0
112375,2570,2570,44409,469,intermediate,0,1,21240.0,36501,774,12,57,171,1758,0.0
112464,164786,164786,44438,127,latest,0,1,72840.0,90376,3825,1,12,301,2874,21270.05
112493,75141,75141,44448,213,intermediate,0,1,6060.0,44364,5690,16,68,326,7820,0.0
112495,200294,200294,44449,244,latest,0,1,0.0,77186,8828,8,21,268,8310,0.0
112496,220126,220126,44449,244,latest,0,1,0.0,79753,6963,1,7,308,6805,0.5
112517,178324,178324,44451,385,latest,1,1,112380.0,2469,800,12,57,44,8797,56190.5
112527,104862,104862,44459,150,old,0,1,0.0,102647,19094,9,3,172,3197,0.0
112533,108150,108150,44459,150,old,0,1,1288140.0,90287,569,11,76,147,190,755828.7142857143
112588,105894,105894,44479,249,intermediate,0,1,490620.0,4566,569,16,4,119,703,0.0
112618,220141,220141,44491,296,latest,0,1,0.0,130303,2165,4,38,62,7632,0.0
112643,33114,33114,44509,231,intermediate,0,1,22020.0,84704,3833,10,63,220,5251,0.0
112647,82245,82245,44514,272,intermediate,0,1,120.0,33506,3176,9,9,244,10412,0.0
112648,194418,194418,44514,272,intermediate,0,1,180.0,91944,8908,9,3,172,6766,90.5
112654,220152,220152,44516,259,intermediate,1,1,12900.0,88799,18496,1,42,157,4986,6590.166666666668
112681,14492,14492,44524,150,latest,1,1,0.0,83732,32960,10,63,220,3055,0.0
112683,80966,80966,44524,150,latest,1,1,420.0,65969,218,17,39,151,124,140.33333333333334
112687,126022,126022,44524,150,latest,0,1,39480.0,30048,2496,10,43,264,5386,8605.857142857143
112700,125192,125192,44530,242,old,0,1,4560.0,97872,49016,16,20,86,5403,0.0
112740,174354,174354,44558,145,latest,0,1,0.0,32970,54685,16,56,253,3184,0.0
112767,83643,83643,44576,371,old,0,1,0.0,100477,7294,17,8,159,5276,0.0
112808,220170,220170,44592,465,latest,0,1,0.0,125707,505,11,51,329,3844,0.0
112820,220172,220172,44597,512,latest,0,1,179340.0,116259,3266,17,39,151,8909,89670.5
112822,150793,150793,44598,469,intermediate,0,1,95580.0,115805,6368,7,24,51,7577,47790.5
112902,40158,40158,44636,512,latest,1,1,1912860.0,17268,4352,4,38,62,4911,0.0
112919,97373,97373,44638,283,old,0,1,1130340.0,30152,2227,4,38,62,2106,634540.0666666668
112921,92270,92270,44638,283,old,0,1,1432740.0,21137,8896,1,7,246,2475,722110.6470588235
112936,38295,38295,44645,244,latest,1,1,29040.0,54546,14176,1,12,301,6086,10740.333333333334
112939,6504,6504,44645,244,latest,1,1,343200.0,86398,768,7,33,11,7312,122130.16666666669
112962,122053,122053,44664,244,latest,0,1,0.0,86990,14528,1,28,314,6122,0.0
112970,15767,15767,44666,465,latest,1,1,11340.0,109202,1529,10,43,223,10208,5670.5
112971,220187,220187,44667,231,latest,0,1,0.0,103049,531,9,37,162,5655,0.0
112994,81951,81951,44674,469,intermediate,0,1,9360.0,132853,18179,1,42,157,4986,5900.333333333332
113006,139260,139260,44674,469,intermediate,0,1,295920.0,51757,1152,16,4,119,2814,57088.06666666666
113012,29330,29330,44679,296,old,0,1,1298340.0,108596,2393,14,61,159,1694,0.0
113018,71145,71145,44681,166,latest,0,1,19380.0,14832,8160,11,35,20,5622,11850.25
113023,115958,115958,44682,249,intermediate,0,1,1929600.0,34674,7616,1,7,338,9939,964800.5
113047,193913,193913,44701,386,latest,1,1,42720.0,42930,12348,8,40,84,5036,0.0
113055,220204,220204,44708,421,intermediate,0,1,600.0,15301,800,11,70,322,4309,0.0
113063,220206,220206,44711,231,intermediate,0,1,94140.0,80788,63360,1,42,157,4986,0.0
113100,220209,220209,44735,151,latest,1,1,2092020.0,102613,1025,7,23,149,7203,0.0
113105,190501,190501,44742,512,latest,0,1,34140.0,13547,8192,10,63,220,4244,0.0
113152,120512,120512,44767,5,latest,0,1,20280.0,97618,1779,4,74,292,6835,10140.5
113174,220220,220220,44774,296,old,1,1,42360.0,128984,87091,9,3,312,6503,0.0
113266,194555,194555,44810,242,latest,0,1,83340.0,25049,18816,4,74,292,5231,41670.5
113299,114025,114025,44837,289,latest,1,1,0.0,86027,483,1,12,301,8677,0.0
113336,209885,209885,44845,469,latest,0,1,0.0,83523,1313,4,74,292,3399,0.0
113341,211817,211817,44850,296,intermediate,0,1,2640.0,59658,3398,17,8,113,9225,0.0
113354,220243,220243,44861,213,latest,0,1,720.0,35359,7987,14,61,132,5231,0.0
113430,57752,57752,44893,283,old,0,1,361020.0,127900,3520,1,28,283,908,158640.1
113470,147566,147566,44898,371,latest,0,1,0.0,80236,6873,10,63,216,10226,0.0
113509,163898,163898,44901,151,intermediate,0,1,694860.0,96559,1459,10,63,216,7615,264316.4090909091
113519,130635,130635,44910,127,latest,1,1,0.0,103394,384,13,58,173,488,0.0
113565,72308,72308,44928,386,latest,1,1,0.0,2715,1601,14,61,159,7093,0.0
113568,37726,37726,44930,127,intermediate,0,1,0.0,55912,1529,9,44,114,9857,0.0
113572,220313,220313,44930,127,intermediate,0,1,104940.0,111287,3444,7,27,115,2037,48588.2
113574,211653,211653,44930,127,intermediate,0,1,126600.0,94409,1600,13,78,108,8834,68597.28571428571
113578,220307,220307,44930,127,intermediate,0,1,206940.0,96987,1907,7,24,100,2358,109941.90909090909
113591,167280,167280,44935,3,latest,1,1,0.0,105221,5184,7,34,152,2387,0.0
113612,96353,96353,44943,249,latest,1,1,70500.0,28034,6272,7,33,202,1346,0.0
113656,187753,187753,44965,409,old,0,1,0.0,47328,12403,8,41,36,4145,0.0
113657,182480,182480,44965,409,old,0,1,240.0,57638,4665,13,67,170,726,120.5
113668,109737,109737,44965,409,old,0,1,19620.0,321,1070,11,51,242,5921,9480.076923076924
113671,64223,64223,44965,409,old,0,1,20880.0,9201,2048,9,9,244,1077,11531.3125
113674,20294,20294,44965,409,old,0,1,51840.0,55096,7557,17,8,279,1032,16790.578947368416
113676,98302,98302,44965,409,old,0,1,64680.0,45690,889,11,51,181,1812,21102.904761904763
113684,109742,109742,44965,409,old,0,1,340080.0,321,1070,11,51,242,5921,70992.44827586207
113692,4899,4899,44971,385,old,0,1,0.0,119516,1856,17,8,113,10025,0.0
113718,175129,175129,44971,385,old,0,1,44400.0,4781,947,9,44,164,5376,13231.148148148148
113769,219928,219928,44993,32,old,0,1,0.0,89162,1666,17,39,252,2874,0.0
113770,220358,220358,44993,32,old,0,1,0.0,69749,36160,1,42,30,8584,0.5
113771,220365,220365,44993,32,old,0,1,0.0,69749,36160,1,42,30,8584,0.3333333333333333
113772,220366,220366,44993,32,old,0,1,0.0,105274,6336,1,64,263,2376,0.25
113773,220368,220368,44993,32,old,0,1,0.0,121398,2080,4,38,62,5609,0.2
113776,159059,159059,44993,32,old,1,1,4440.0,43409,1628,4,38,62,5609,1200.125
113780,220359,220359,44993,32,old,0,1,12120.0,69749,36160,1,42,30,8584,4135.083333333333
113784,219929,219929,44993,32,old,0,1,90720.0,89162,1666,17,39,252,2874,13848.8125
113794,184866,184866,44993,32,old,0,1,243900.0,82411,6816,11,35,20,5622,71439.26923076923
113830,16608,16608,45005,202,latest,1,1,236820.0,104035,819,8,21,139,2944,113946.1
113846,118758,118758,45020,207,old,0,1,0.0,121033,3444,9,9,244,10412,0.0
113949,48769,48769,45053,231,intermediate,0,1,481620.0,76404,6841,10,43,223,2874,0.0
113952,55890,55890,45055,244,old,0,1,0.0,41656,12558,1,28,336,6108,0.0
113953,67576,67576,45055,244,old,0,1,93600.0,24920,2553,14,62,333,9341,46800.5
114025,177573,177573,45074,469,intermediate,0,1,0.0,120699,4544,0,45,73,3774,0.0
114030,82323,82323,45076,168,latest,0,1,0.0,98567,806,15,47,89,4976,0.0
114031,97728,97728,45076,168,latest,1,1,0.0,113477,11520,9,9,90,8826,0.5
114038,46660,46660,45076,168,latest,1,1,9960.0,79527,6336,4,38,62,3928,3093.444444444445
114040,145817,145817,45076,168,latest,1,1,17220.0,30349,24371,9,3,159,344,5045.545454545455
114059,9725,9725,45087,296,intermediate,0,1,0.0,76717,58252,9,3,27,234,0.0
114072,162125,162125,45101,440,latest,0,1,2160.0,89420,11456,1,7,300,10333,0.0
114077,165968,165968,45107,371,latest,1,1,0.0,59067,947,4,38,62,7554,0.0
114084,63960,63960,45112,296,old,0,1,434640.0,115304,780,9,37,142,4371,217320.5
114088,179889,179889,45115,386,latest,0,1,839220.0,32652,576,14,29,257,2287,0.0
114094,42976,42976,45123,386,latest,0,1,0.0,39126,24896,1,7,308,8536,0.0
114164,119219,119219,45156,207,latest,1,1,0.0,26512,22400,13,5,22,1671,0.0
114167,2021,2021,45158,296,intermediate,0,1,720.0,17814,505,12,57,171,3483,0.0
114168,2022,2022,45158,296,intermediate,1,1,480360.0,17814,505,12,57,171,3483,240180.5
114210,196159,196159,45180,385,latest,1,1,0.0,110189,1472,0,45,138,3356,0.0
114213,91468,91468,45181,386,latest,0,1,476460.0,112881,12160,17,8,123,3577,0.0
114219,133344,133344,45187,207,latest,1,1,0.0,13327,1977,6,14,80,1417,0.0
114229,171652,171652,45191,5,old,0,1,0.0,60773,32771,1,42,157,4986,0.0
114230,220457,220457,45191,5,old,1,1,0.0,1021,1728,17,39,297,2874,0.5
114299,139505,139505,45202,470,latest,1,1,32760.0,88331,1843,11,51,14,1761,0.0
114350,176174,176174,45224,421,latest,1,1,31380.0,46006,3136,9,44,114,5407,17436.2
114356,198816,198816,45224,421,latest,0,1,260160.0,32957,19296,9,3,27,82,79778.27272727272
114358,21045,21045,45225,385,latest,0,1,0.0,76224,4354,11,51,15,5783,0.0
114359,204961,204961,45225,385,latest,0,1,0.0,104037,1904,14,61,27,6037,0.5
114360,220494,220494,45225,385,latest,1,1,0.0,81013,1049,7,46,4,7656,0.3333333333333333
114394,165116,165116,45235,371,latest,0,1,0.0,109255,33280,14,62,201,6607,0.0
114398,165118,165118,45235,371,latest,0,1,1860.0,109255,33280,14,62,201,6607,732.2
114403,46671,46671,45235,371,latest,0,1,100080.0,79527,6336,4,38,62,3928,38178.1
114409,105897,105897,45239,469,latest,0,1,1800.0,4566,569,16,4,119,703,0.0
114417,134474,134474,45245,32,latest,1,1,0.0,80122,1747,13,58,341,586,0.0
114418,186043,186043,45245,32,latest,1,1,0.0,48962,7861,9,44,114,8890,0.5
114419,220502,220502,45245,32,latest,1,1,0.0,1294,29388,8,40,84,4924,0.3333333333333333
114488,213768,213768,45264,242,latest,0,1,0.0,126541,16268,9,3,48,1227,0.0
114506,220513,220513,45265,296,latest,0,1,1547100.0,98563,992,4,38,62,6059,0.0
114580,172176,172176,45304,202,latest,1,1,0.0,35002,576,15,47,89,2253,0.0
114581,172177,172177,45304,202,latest,1,1,0.0,35002,576,15,47,89,2253,0.5
114593,220530,220530,45310,249,latest,0,1,47160.0,118497,1382,12,57,44,2991,23580.5
114626,51332,51332,45326,32,intermediate,0,1,45720.0,118262,2067,13,18,291,7125,24204.2
114643,220538,220538,45337,371,latest,0,1,0.0,81198,1273,10,63,303,6806,0.0
114644,220539,220539,45337,371,latest,0,1,0.0,79547,37760,8,40,313,1943,0.5
114656,217696,217696,45337,371,latest,0,1,896940.0,73444,281,11,51,181,9699,156390.07142857142
114683,85863,85863,45344,32,latest,1,1,852120.0,108691,3187,9,9,244,2106,388554.05
114691,64226,64226,45350,283,old,0,1,120.0,9201,2048,9,9,244,1077,0.0
114963,193665,193665,45453,385,intermediate,0,1,480.0,123286,2099,4,38,62,2106,0.0
115098,55892,55892,45497,242,intermediate,0,1,0.0,41656,12558,1,28,336,6108,0.0
115099,188842,188842,45497,242,intermediate,0,1,11820.0,47195,14016,9,9,244,9943,5910.5
115141,133403,133403,45515,145,intermediate,1,1,559200.0,12423,6272,1,28,314,6823,174780.16666666663
115143,133404,133404,45515,145,intermediate,1,1,603600.0,12423,6272,1,28,314,6823,278257.625
115150,119220,119220,45517,371,latest,1,1,175380.0,26512,22400,13,5,22,1671,90520.33333333331
115155,220602,220602,45523,283,latest,0,1,0.0,10610,10233,1,64,263,5853,0.0
115156,131590,131590,45523,283,latest,0,1,21900.0,111996,42240,1,36,28,9189,10950.5
115162,102858,102858,45528,296,latest,0,1,0.0,42222,12037,9,44,114,10304,0.0
115163,81281,81281,45532,249,latest,0,1,21720.0,132031,2016,12,57,44,3834,0.0
115184,172150,172150,45543,296,old,0,1,0.0,82856,13440,13,78,108,7788,0.0
115283,150445,150445,45569,507,old,0,1,3960.0,120200,3753,17,55,52,9849,1275.25
115286,220618,220618,45569,521,old,1,1,211080.0,4163,31488,8,40,84,4924,32074.42857142857
115295,220623,220623,45574,207,old,0,1,101220.0,89064,3136,14,29,199,10015,0.0
